 0.0000000E+00  0.0000000E+00 -2.0591672E+00 -2.0593626E+00 -2.1853193E+00  1.2322211E+00 -2.0593626E+00 -2.1853193E+00 -2.0591672E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0153631E+00 -2.0156138E+00 -2.1331455E+00  1.2441487E+00 -2.0156138E+00 -2.1331455E+00 -2.0153631E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9617485E+00 -1.9620501E+00 -2.0708312E+00  1.2795402E+00 -1.9620501E+00 -2.0708312E+00 -1.9617485E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8986809E+00 -1.8990294E+00 -1.9987513E+00  1.3370728E+00 -1.8990294E+00 -1.9987513E+00 -1.8986809E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1390592E+00 -2.1390592E+00 -2.2929529E+00  1.2279636E+00 -2.1390592E+00 -2.2929529E+00 -2.1390592E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1210861E+00 -2.1211544E+00 -2.2666815E+00  1.1774039E+00 -2.1211544E+00 -2.2666815E+00 -2.1210861E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0926611E+00 -2.0927921E+00 -2.2295507E+00  1.1528401E+00 -2.0927921E+00 -2.2295507E+00 -2.0926611E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0540447E+00 -2.0542335E+00 -2.1818466E+00  1.1531424E+00 -2.0542335E+00 -2.1818466E+00 -2.0540447E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0055592E+00 -2.0058011E+00 -2.1239145E+00  1.1770797E+00 -2.0058011E+00 -2.1239145E+00 -2.0055592E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9475748E+00 -1.9478657E+00 -2.0561462E+00  1.2233464E+00 -1.9478657E+00 -2.0561462E+00 -1.9475748E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8804991E+00 -1.8808351E+00 -1.9789690E+00  1.2905828E+00 -1.8808351E+00 -1.9789690E+00 -1.8804991E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1491565E+00 -2.1491565E+00 -2.3101749E+00  1.1225702E+00 -2.1491565E+00 -2.3101749E+00 -2.1491565E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1252337E+00 -2.1252995E+00 -2.2764486E+00  1.0848131E+00 -2.1252995E+00 -2.2764486E+00 -2.1252337E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0911298E+00 -2.0912560E+00 -2.2321420E+00  1.0724261E+00 -2.0912560E+00 -2.2321420E+00 -2.0911298E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0471609E+00 -2.0473427E+00 -2.1776009E+00  1.0841563E+00 -2.0473427E+00 -2.1776009E+00 -2.0471609E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9936964E+00 -1.9939291E+00 -2.1132212E+00  1.1186666E+00 -1.9939291E+00 -2.1132212E+00 -1.9936964E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9311455E+00 -1.9314252E+00 -2.0394361E+00  1.1745620E+00 -1.9314252E+00 -2.0394361E+00 -1.9311455E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8599481E+00 -1.8602709E+00 -1.9567073E+00  1.2504105E+00 -1.8602709E+00 -1.9567073E+00 -1.8599481E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1514861E+00 -2.1514861E+00 -2.3154662E+00  1.0188264E+00 -2.1514861E+00 -2.3154662E+00 -2.1514861E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1222478E+00 -2.1223110E+00 -2.2747758E+00  9.9428761E-01 -2.1223110E+00 -2.2747758E+00 -2.1222478E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0830277E+00 -2.0831489E+00 -2.2237641E+00  9.9445075E-01 -2.0831489E+00 -2.2237641E+00 -2.0830277E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0342132E+00 -2.0343876E+00 -2.1628402E+00  1.0178952E+00 -2.0343876E+00 -2.1628402E+00 -2.0342132E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9762320E+00 -1.9764552E+00 -2.0924522E+00  1.0631577E+00 -1.9764552E+00 -2.0924522E+00 -1.9762320E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9095415E+00 -1.9098095E+00 -2.0130767E+00  1.1287507E+00 -1.9098095E+00 -2.0130767E+00 -1.9095415E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8346200E+00 -1.8349291E+00 -1.9252099E+00  1.2131759E+00 -1.8349291E+00 -1.9252099E+00 -1.8346200E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1521469E+00 -2.1521469E+00 -2.3153182E+00  9.2141638E-01 -2.1521469E+00 -2.3153182E+00 -2.1521469E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1168557E+00 -2.1169163E+00 -2.2674470E+00  9.1099804E-01 -2.1169163E+00 -2.2674470E+00 -2.1168557E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0719741E+00 -2.0720901E+00 -2.2095730E+00  9.2402542E-01 -2.0720901E+00 -2.2095730E+00 -2.0719741E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0179265E+00 -2.0180932E+00 -2.1421608E+00  9.5910183E-01 -2.0180932E+00 -2.1421608E+00 -2.0179265E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9551714E+00 -1.9553846E+00 -2.0657045E+00  1.0147730E+00 -1.9553846E+00 -2.0657045E+00 -1.9551714E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8841905E+00 -1.8844464E+00 -1.9807173E+00  1.0895535E+00 -1.8844464E+00 -1.9807173E+00 -1.8841905E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8054812E+00 -1.8057761E+00 -1.8877245E+00  1.1819451E+00 -1.8057761E+00 -1.8877245E+00 -1.8054812E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1407034E+00 -2.1407034E+00 -2.3084051E+00  8.3948798E-01 -2.1407034E+00 -2.3084051E+00 -2.1407034E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1006584E+00 -2.1007162E+00 -2.2531453E+00  8.4007486E-01 -2.1007162E+00 -2.2531453E+00 -2.1006584E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0512399E+00 -2.0513505E+00 -2.1882600E+00  8.6363645E-01 -2.0513505E+00 -2.1882600E+00 -2.0512399E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9929419E+00 -1.9931008E+00 -2.1142637E+00  9.0856533E-01 -1.9931008E+00 -2.1142637E+00 -1.9929419E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9262788E+00 -1.9264819E+00 -2.0316898E+00  9.7325211E-01 -1.9264819E+00 -2.0316898E+00 -1.9262788E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8517769E+00 -1.8520203E+00 -1.9410824E+00  1.0560983E+00 -1.8520203E+00 -1.9410824E+00 -1.8517769E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7699678E+00 -1.7702482E+00 -1.8429902E+00  1.1555266E+00 -1.7702482E+00 -1.8429902E+00 -1.7699678E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1325678E+00 -2.1325678E+00 -2.2923064E+00  7.5479636E-01 -2.1325678E+00 -2.2923064E+00 -2.1325678E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0863709E+00 -2.0864258E+00 -2.2294617E+00  7.6868846E-01 -2.0864258E+00 -2.2294617E+00 -2.0863709E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0312871E+00 -2.0313922E+00 -2.1574470E+00  8.0432667E-01 -2.0313922E+00 -2.1574470E+00 -2.0312871E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9678372E+00 -1.9679880E+00 -2.0768152E+00  8.6009152E-01 -1.9679880E+00 -2.0768152E+00 -1.9678372E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8965554E+00 -1.8967480E+00 -1.9881295E+00  9.3436454E-01 -1.8967480E+00 -1.9881295E+00 -1.8965554E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8179817E+00 -1.8182125E+00 -1.8919562E+00  1.0255441E+00 -1.8182125E+00 -1.8919562E+00 -1.8179817E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7326567E+00 -1.7329222E+00 -1.7888596E+00  1.1320552E+00 -1.7329222E+00 -1.7888596E+00 -1.7326567E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1082907E+00 -2.1082907E+00 -2.2627841E+00  6.8275299E-01 -2.1082907E+00 -2.2627841E+00 -2.1082907E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0570888E+00 -2.0571408E+00 -2.1924676E+00  7.0832344E-01 -2.0571408E+00 -2.1924676E+00 -2.0570888E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9974095E+00 -1.9975090E+00 -2.1135059E+00  7.5463215E-01 -1.9975090E+00 -2.1135059E+00 -1.9974095E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9298097E+00 -1.9299523E+00 -2.0264766E+00  8.2000188E-01 -1.9299523E+00 -2.0264766E+00 -1.9298097E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8548505E+00 -1.8550326E+00 -1.9319609E+00  9.0277004E-01 -1.8550326E+00 -1.9319609E+00 -1.8548505E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7730917E+00 -1.7733096E+00 -1.8305373E+00  1.0013046E+00 -1.7733096E+00 -1.8305373E+00 -1.7730917E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6850865E+00 -1.6853371E+00 -1.7227774E+00  1.1140129E+00 -1.6853371E+00 -1.7227774E+00 -1.6850865E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0764462E+00 -2.0764462E+00 -2.2183819E+00  6.1663376E-01 -2.0764462E+00 -2.2183819E+00 -2.0764462E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0204038E+00 -2.0204529E+00 -2.1413680E+00  6.5347916E-01 -2.0204529E+00 -2.1413680E+00 -2.0204038E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9563541E+00 -1.9564478E+00 -2.0561294E+00  7.1012582E-01 -1.9564478E+00 -2.0561294E+00 -1.9563541E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8848775E+00 -1.8850118E+00 -1.9632942E+00  7.8477464E-01 -1.8850118E+00 -1.9632942E+00 -1.8848775E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8065518E+00 -1.8067231E+00 -1.8634809E+00  8.7568931E-01 -1.8067231E+00 -1.8634809E+00 -1.8065518E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7219468E+00 -1.7221517E+00 -1.7572945E+00  9.8119689E-01 -1.7221517E+00 -1.7572945E+00 -1.7219468E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6316209E+00 -1.6318564E+00 -1.6453238E+00  1.0996889E+00 -1.6318564E+00 -1.6453238E+00 -1.6316209E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0342838E+00 -2.0342838E+00 -2.1653370E+00  5.5640097E-01 -2.0342838E+00 -2.1653370E+00 -2.0342838E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9741697E+00 -1.9742158E+00 -2.0805632E+00  6.0491452E-01 -1.9742158E+00 -2.0805632E+00 -1.9741697E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9064880E+00 -1.9065760E+00 -1.9883110E+00  6.7181351E-01 -1.9065760E+00 -1.9883110E+00 -1.9064880E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8318436E+00 -1.8319697E+00 -1.8891925E+00  7.5537895E-01 -1.8319697E+00 -1.8891925E+00 -1.8318436E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7508311E+00 -1.7509917E+00 -1.7838101E+00  8.5392683E-01 -1.7509917E+00 -1.7838101E+00 -1.7508311E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6640307E+00 -1.6642227E+00 -1.6727519E+00  9.6582244E-01 -1.6642227E+00 -1.6727519E+00 -1.6640307E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5720056E+00 -1.5722260E+00 -1.5565897E+00  1.0894885E+00 -1.5722260E+00 -1.5565897E+00 -1.5720056E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9872544E+00 -1.9872544E+00 -2.0912245E+00  5.0421107E-01 -1.9872544E+00 -2.0912245E+00 -1.9872544E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9233528E+00 -1.9233959E+00 -2.0006670E+00  5.6278766E-01 -1.9233959E+00 -2.0006670E+00 -1.9233528E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8523461E+00 -1.8524283E+00 -1.9030730E+00  6.3888442E-01 -1.8524283E+00 -1.9030730E+00 -1.8523461E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7748577E+00 -1.7749754E+00 -1.7990965E+00  7.3063724E-01 -1.7749754E+00 -1.7990965E+00 -1.7748577E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6914935E+00 -1.6916435E+00 -1.6893701E+00  8.3627205E-01 -1.6916435E+00 -1.6893701E+00 -1.6914935E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6028392E+00 -1.6030183E+00 -1.5745022E+00  9.5410442E-01 -1.6030183E+00 -1.5745022E+00 -1.6028392E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5094583E+00 -1.5096638E+00 -1.4550766E+00  1.0825371E+00 -1.5096638E+00 -1.4550766E+00 -1.5094583E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9353905E+00 -1.9353905E+00 -2.0126264E+00  4.5647989E-01 -1.9353905E+00 -2.0126264E+00 -1.9353905E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8680929E+00 -1.8681331E+00 -1.9144270E+00  5.2660184E-01 -1.8681331E+00 -1.9144270E+00 -1.8680929E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7941617E+00 -1.7942383E+00 -1.8100653E+00  6.1255500E-01 -1.7942383E+00 -1.8100653E+00 -1.7941617E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7142334E+00 -1.7143429E+00 -1.7001611E+00  7.1259580E-01 -1.7143429E+00 -1.7001611E+00 -1.7142334E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6289205E+00 -1.6290598E+00 -1.5853138E+00  8.2505179E-01 -1.6290598E+00 -1.5853138E+00 -1.6289205E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5388098E+00 -1.5389761E+00 -1.4660996E+00  9.4832555E-01 -1.5389761E+00 -1.4660996E+00 -1.5388098E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4444619E+00 -1.4446526E+00 -1.3430707E+00  1.0808969E+00 -1.4446526E+00 -1.3430707E+00 -1.4444619E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8805081E+00 -1.8805081E+00 -1.9007698E+00  4.2572013E-01 -1.8805081E+00 -1.9007698E+00 -1.8805081E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8101712E+00 -1.8102085E+00 -1.7984418E+00  5.0334887E-01 -1.8102085E+00 -1.7984418E+00 -1.8101712E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7336672E+00 -1.7337381E+00 -1.6903391E+00  5.9606244E-01 -1.7337381E+00 -1.6903391E+00 -1.7336672E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6516438E+00 -1.6517451E+00 -1.5771290E+00  7.0202478E-01 -1.6517451E+00 -1.5771290E+00 -1.6516438E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5647186E+00 -1.5648475E+00 -1.4594442E+00  8.1949203E-01 -1.5648475E+00 -1.4594442E+00 -1.5647186E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4734782E+00 -1.4736319E+00 -1.3378828E+00  9.4681720E-01 -1.4736319E+00 -1.3378828E+00 -1.4734782E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3784783E+00 -1.3786545E+00 -1.2130098E+00  1.0824508E+00 -1.3786545E+00 -1.2130098E+00 -1.3784783E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8243384E+00 -1.8243384E+00 -1.7930437E+00  3.8608657E-01 -1.8243384E+00 -1.7930437E+00 -1.8243384E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7510653E+00 -1.7510997E+00 -1.6834839E+00  4.7433496E-01 -1.7510997E+00 -1.6834839E+00 -1.7510653E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6721266E+00 -1.6721921E+00 -1.5691550E+00  5.7626046E-01 -1.6721921E+00 -1.5691550E+00 -1.6721266E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5881735E+00 -1.5882669E+00 -1.4506686E+00  6.8999470E-01 -1.5882669E+00 -1.4506686E+00 -1.5881735E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4998211E+00 -1.4999399E+00 -1.3286051E+00  8.1380378E-01 -1.4999399E+00 -1.3286051E+00 -1.4998211E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4076494E+00 -1.4077909E+00 -1.2035131E+00  9.4607849E-01 -1.4077909E+00 -1.2035131E+00 -1.4076494E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3122037E+00 -1.3123657E+00 -1.0759102E+00  1.0853235E+00 -1.3123657E+00 -1.0759102E+00 -1.3122037E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7653617E+00 -1.7653617E+00 -1.6375391E+00  3.6601715E-01 -1.7653617E+00 -1.6375391E+00 -1.7653617E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6894995E+00 -1.6895311E+00 -1.5252670E+00  4.6295988E-01 -1.6895311E+00 -1.5252670E+00 -1.6894995E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6084762E+00 -1.6085363E+00 -1.4087949E+00  5.7193738E-01 -1.6085363E+00 -1.4087949E+00 -1.6084762E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5229414E+00 -1.5230271E+00 -1.2887292E+00  6.9125857E-01 -1.5230271E+00 -1.2887292E+00 -1.5229414E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4335038E+00 -1.4336126E+00 -1.1656409E+00  8.1932349E-01 -1.4336126E+00 -1.1656409E+00 -1.4335038E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3407332E+00 -1.3408628E+00 -1.0400659E+00  9.5462659E-01 -1.3408628E+00 -1.0400659E+00 -1.3407332E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.2451619E+00 -1.2453102E+00 -9.1250636E-01  1.0957578E+00 -1.2453102E+00 -9.1250636E-01 -1.2451619E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7049342E+00 -1.7049342E+00 -1.4801439E+00  3.5389294E-01 -1.7049342E+00 -1.4801439E+00 -1.7049342E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6267469E+00 -1.6267758E+00 -1.3654579E+00  4.5600998E-01 -1.6267758E+00 -1.3654579E+00 -1.6267469E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5439045E+00 -1.5439594E+00 -1.2471189E+00  5.6981100E-01 -1.5439594E+00 -1.2471189E+00 -1.5439045E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4570522E+00 -1.4571305E+00 -1.1257330E+00  6.9335194E-01 -1.4571305E+00 -1.1257330E+00 -1.4570522E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3667903E+00 -1.3668895E+00 -1.0018650E+00  8.2486587E-01 -1.3668895E+00 -1.0018650E+00 -1.3667903E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.2736756E+00 -1.2737937E+00 -8.7604033E-01  9.6274398E-01 -1.2737937E+00 -8.7604033E-01 -1.2736756E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1782253E+00 -1.1783603E+00 -7.4874695E-01  1.1055210E+00 -1.1783603E+00 -7.4874695E-01 -1.1782253E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6433455E+00 -1.6433455E+00 -1.3213457E+00  3.2716207E-01 -1.6433455E+00 -1.3213457E+00 -1.6433455E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5630212E+00 -1.5630475E+00 -1.2037803E+00  4.4114992E-01 -1.5630475E+00 -1.2037803E+00 -1.5630212E+00  0.0000000E+00  0.0000000E+00
